_id,HB,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
1417,S08000030,C00-C14,"Lip, oral cavity and pharynx",Male, ,2016-2020,0,0,0,0,0,1,3,1,4,14,28,36,49,38,37,20,14,11,256,0,0,0,0,0,1.384332129,4.656432862,1.680531048,7.354969201,21.85144141,38.15545623,49.86702128,75.95603851,62.65974112,69.12528491,53.57477699,53.27853256,51.74765959,25.24425792,22.24632499,28.53358297,24.73387069,21.77921773, ,27.8737322, ,13.50722091,11.79162563, ,15.33763619, ,97.26742448,85.71623467,109.9413631
1418,S08000030,C00-C14,"Lip, oral cavity and pharynx",Female, ,2016-2020,0,0,0,0,0,0,0,3,4,5,11,14,13,20,16,14,18,11,129,0,0,0,0,0,0,0,4.83224071,6.878406961,7.225015895,14.21519216,18.24698599,19.17093097,30.965025,26.83843264,31.08969377,50.30181087,28.8418679,12.08353941,10.08842797,14.35773614,10.93019526,9.109412342, ,12.91440788, ,5.515950835,4.477490831, ,6.661091607, ,103.2102541,86.16922404,122.6350613
1419,S08000030,C03-C06,Mouth (IARC definition),All,d,2016-2020,0,0,0,0,0,0,0,1,2,5,5,9,16,16,17,11,12,5,99,0,0,0,0,0,0,0,0.822449584,1.777177487,3.751697643,3.316397596,6.043635045,12.09171566,12.77608317,15.02536635,13.35567373,19.33581476,8.418075291,4.755819875,3.865295719,5.790040052,4.515423955,3.661993307, ,5.456908107, ,2.243453497,1.779536861, ,2.760295889, ,101.1706052,82.22647562,123.1715817
1420,S08000030,C03-C06,Mouth (IARC definition),Male, ,2016-2020,0,0,0,0,0,0,0,0,0,2,3,5,13,10,13,6,3,2,57,0,0,0,0,0,0,0,0,0,3.121634488,4.088084596,6.925975177,20.15160205,16.48940556,24.28726227,16.0724331,11.41682841,9.408665381,5.620791802,4.257132821,7.282387732,5.473271205,4.138581359, ,6.991641192, ,2.7200846,2.023424669, ,3.518219986, ,99.44970159,75.3222328,128.8486235
1421,S08000030,C03-C06,Mouth (IARC definition),Female, ,2016-2020,0,0,0,0,0,0,0,1,2,3,2,4,3,6,4,5,9,3,42,0,0,0,0,0,0,0,1.610746903,3.43920348,4.335009537,2.584580393,5.213424568,4.424060993,9.289507501,6.709608159,11.10346206,25.15090543,7.865963974,3.934175622,2.835407743,5.317862542,3.557576705,2.552823871, ,4.726464333, ,1.766822393,1.189667271, ,2.456309126, ,103.6036704,74.66841279,140.042065
1422,S08000030,C01-C06,Oral cavity,All,d,2016-2020,0,0,0,0,0,0,1,2,5,7,13,21,29,30,25,18,21,14,186,0,0,0,0,0,0,0.76750094,1.644899168,4.442943717,5.2523767,8.62263375,14.10181511,21.91623464,23.95515595,22.09612699,21.85473884,33.83767584,23.57061082,8.935176734,7.69717612,10.31562939,8.523920618,7.33112815, ,9.805298605, ,4.308556108,3.64755431, ,5.023789755, ,90.54610767,78.00062142,104.5351556
1423,S08000030,C01-C06,Oral cavity,Male, ,2016-2020,0,0,0,0,0,0,1,0,2,3,7,14,23,19,19,10,8,6,112,0,0,0,0,0,0,1.552144287,0,3.677484601,4.682451732,9.538864058,19.3927305,35.6528344,31.32987056,35.49676793,26.7873885,30.44487575,28.22599614,11.04436284,9.093894196,13.28923838,10.80359751,8.88397966, ,12.90818197, ,5.484550356,4.448334564, ,6.62763632, ,86.34946858,71.09988531,103.9008487
1424,S08000030,C01-C06,Oral cavity,Female, ,2016-2020,0,0,0,0,0,0,0,2,3,4,6,7,6,11,6,8,13,8,74,0,0,0,0,0,0,0,3.221493807,5.158805221,5.780012716,7.75374118,9.123492994,8.848121986,17.03076375,10.06441224,17.7655393,36.32908562,20.97590393,6.931642762,5.442830456,8.702042727,6.244243728,4.888139806, ,7.763850362, ,3.132561861,2.348807665, ,4.027422565, ,97.73529292,76.74322628,122.6977102
1425,S08000030,C07-C08,Salivary glands,All,d,2016-2020,0,0,0,0,0,1,0,0,1,0,2,3,3,2,2,0,3,1,18,0,0,0,0,0,0.710287809,0,0,0.888588743,0,1.326559039,2.014545015,2.267196687,1.597010397,1.767690159,0,4.833953691,1.683615058,0.864694523,0.512472776,1.366590138,0.840228506, ,z, ,z,0.465243256, ,z, ,z,76.89130835,45.57066245,121.521417
1426,S08000030,C07-C08,Salivary glands,Male, ,2016-2020,0,0,0,0,0,1,0,0,0,0,1,1,2,1,2,0,1,1,10,0,0,0,0,0,1.384332129,0,0,0,0,1.362694865,1.385195035,3.10024647,1.648940556,3.736501887,0,3.805609468,4.70433269,0.986103825,0.472875114,1.813480043,0.986825986, ,z, ,z,0.525046939, ,z, ,z,78.19812979,37.49904277,143.8091449
1427,S08000030,C07-C08,Salivary glands,Female, ,2016-2020,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,2,0,8,0,0,0,0,0,0,0,0,1.71960174,0,1.292290197,2.606712284,1.474686998,1.54825125,0,0,5.589090096,0,0.749366785,0.323523389,1.476551304,0.693631025, ,z, ,z,0.405439574, ,z, ,z,75.31794738,32.51694377,148.406382
1428,S08000030,C73,Thyroid,All,d,2016-2020,0,0,0,4,2,8,12,11,10,8,10,17,12,11,8,7,3,5,128,0,0,0,3.506987673,1.445995676,5.682302469,9.210011282,9.046945422,8.885887434,6.002716229,6.632795193,11.41575509,9.068786747,8.783557181,7.070760637,8.499065103,4.833953691,8.418075291,6.148938828,5.129912368,7.311108366,6.119021103,5.09714611, ,7.232869031, ,4.557628043,3.729295918, ,5.467794162, ,110.5300233,92.21255073,131.420559
1429,S08000030,C73,Thyroid,Male, ,2016-2020,0,0,0,0,0,2,2,2,1,0,2,5,8,6,6,4,3,1,42,0,0,0,0,0,2.768664258,3.104288575,3.361062096,1.8387423,0,2.725389731,6.925975177,12.40098588,9.893643334,11.20950566,10.7149554,11.41682841,4.70433269,4.141636065,2.984926982,5.598288792,4.035594349,2.904038589, ,5.35042644, ,2.33784142,1.625959403, ,3.176950174, ,122.3928174,88.20997725,165.4395333
1430,S08000030,C73,Thyroid,Female, ,2016-2020,0,0,0,4,2,6,10,9,9,8,8,12,4,5,2,3,0,4,86,0,0,0,7.153075823,2.920347521,8.752607548,15.1823399,14.49672213,15.47641566,11.56002543,10.33832157,15.6402737,5.898747991,7.741256251,3.354804079,6.662077236,0,10.48795197,8.055692939,6.443514534,9.948715246,8.202447856,6.545562176, ,10.04345102, ,6.777414665,5.310753518, ,8.420197946, ,105.5345509,84.41401847,130.3343118
1431,S08000030,C01-C02,Tongue,All,d,2016-2020,0,0,0,0,0,0,1,1,3,2,8,12,13,14,8,7,9,9,87,0,0,0,0,0,0,0.76750094,0.822449584,2.66576623,1.500679057,5.306236154,8.05818006,9.824518976,11.17907278,7.070760637,8.499065103,14.50186107,15.15253552,4.179356859,3.347493517,5.155221246,4.008496663,3.202475985, ,4.903627232, ,2.065102612,1.610737664, ,2.575063499, ,80.88080502,64.78220921,99.76617419
1432,S08000030,C01-C02,Tongue,Male, ,2016-2020,0,0,0,0,0,0,1,0,2,1,4,9,10,9,6,4,5,4,55,0,0,0,0,0,0,1.552144287,0,3.677484601,1.560817244,5.450779461,12.46675532,15.50123235,14.840465,11.20950566,10.7149554,19.02804734,18.81733076,5.423571037,4.085775943,7.059523197,5.330326303,4.006600661, ,6.840093097, ,2.764465755,2.028896067, ,3.612054378, ,75.97725815,57.23646863,98.89484487
1433,S08000030,C01-C02,Tongue,Female, ,2016-2020,0,0,0,0,0,0,0,1,1,1,4,3,3,5,2,3,4,5,32,0,0,0,0,0,0,0,1.610746903,1.71960174,1.445003179,5.169160787,3.910068426,4.424060993,7.741256251,3.354804079,6.662077236,11.17818019,13.10993996,2.99746714,2.050265305,4.23152924,2.686667023,1.829040083, ,3.706576593, ,1.365739468,0.871631509, ,1.969020256, ,90.97211945,62.22486236,128.4254891
1434,S08000030,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,All,d,2016-2020,0,0,0,0,0,0,1,2,4,9,21,25,27,21,21,8,6,2,147,0,0,0,0,0,0,0.76750094,1.644899168,3.554354973,6.753055758,13.9288699,16.78787513,20.40477018,16.76860916,18.56074667,9.71321726,9.667907381,3.367230117,7.061671935,5.966274604,8.299941713,6.865839749,5.795697722, ,8.025305744, ,4.057433347,3.387604003, ,4.786794837, ,93.00773887,78.58049985,109.3167197
1435,S08000030,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Male, ,2016-2020,0,0,0,0,0,0,1,1,4,8,17,20,20,14,13,4,4,1,107,0,0,0,0,0,0,1.552144287,1.680531048,7.354969201,12.48653795,23.16581271,27.70390071,31.0024647,23.08516778,24.28726227,10.7149554,15.22243787,4.70433269,10.55131093,8.647053936,12.7501792,10.28318689,8.420141017, ,12.32964793, ,6.276079887,5.081067331, ,7.595409108, ,91.03665663,74.60673706,110.0084808
1436,S08000030,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female, ,2016-2020,0,0,0,0,0,0,0,1,0,1,4,5,7,7,8,4,2,1,40,0,0,0,0,0,0,0,1.610746903,0,1.445003179,5.169160787,6.51678071,10.32280898,10.83775875,13.41921632,8.882769648,5.589090096,2.621987991,3.746833925,2.676793089,5.102124358,3.448492608,2.460631803, ,4.600467002, ,1.838786808,1.276771574, ,2.501698709, ,98.72571755,70.53110004,134.4364064
1437,S08000030,C81,Hodgkin lymphoma,All,d,2016-2020,0,0,0,5,6,5,8,0,4,3,2,4,7,4,3,2,3,2,58,0,0,0,4.383734591,4.337987029,3.551439043,6.140007522,0,3.554354973,2.251018586,1.326559039,2.68606002,5.290125603,3.194020793,2.651535239,2.428304315,4.833953691,3.367230117,2.786237906,2.115707257,3.601858601,2.733389433,2.071317901, ,3.48587, ,2.351077837,1.727098427, ,3.069797919, ,84.66614016,64.2905499,109.4506196
1438,S08000030,C81,Hodgkin lymphoma,Male, ,2016-2020,0,0,0,2,3,1,2,0,1,2,1,2,3,3,1,2,2,1,26,0,0,0,3.440090818,4.296270837,1.384332129,3.104288575,0,1.8387423,3.121634488,1.362694865,2.770390071,4.650369704,4.946821667,1.868250943,5.357477699,7.611218937,4.70433269,2.563869945,1.67480497,3.756663506,2.503639819,1.631634801, ,3.559349773, ,1.913823671,1.173887661, ,2.831672919, ,67.78097141,44.2767809,99.31482767
1439,S08000030,C81,Hodgkin lymphoma,Female, ,2016-2020,0,0,0,3,3,4,6,0,3,1,1,2,4,1,2,0,1,1,32,0,0,0,5.364806867,4.380521282,5.835071698,9.109403941,0,5.158805221,1.445003179,1.292290197,2.606712284,5.898747991,1.54825125,3.354804079,0,2.794545048,2.621987991,2.99746714,2.050265305,4.23152924,2.963139047,2.019725444, ,4.084501273, ,2.788332002,1.833549464, ,3.94005017, ,106.1517785,72.60773792,149.8546385
1440,S08000030,C64-C65,Kidney,All,d,2016-2020,5,1,0,0,0,0,5,10,8,20,26,27,44,66,58,34,33,44,381,4.9990002,0.909843598,0,0,0,0,3.837504701,8.224495838,7.108709947,15.00679057,17.2452675,18.13090514,33.25221807,52.70134309,51.26301462,41.28117336,53.1734906,74.07906256,18.30270073,16.51080429,20.23602916,17.82192726,16.05351294, ,19.68141119, ,9.44210088,8.338563011, ,10.61322129, ,85.02955396,76.7048724,94.0112915
1441,S08000030,C64-C65,Kidney,Male, ,2016-2020,4,1,0,0,0,0,2,8,5,15,15,15,30,41,41,19,19,22,237,7.717389207,1.779644427,0,0,0,0,3.104288575,13.44424838,9.193711501,23.41225866,20.44042298,20.77792553,46.50369704,67.60656278,76.59828868,50.89603815,72.3065799,103.4953192,23.37066065,20.48973504,26.54321115,23.60997319,20.66981402, ,26.7427957, ,12.71474016,10.868286, ,14.70393099, ,84.98986669,74.51307754,96.52718042
1442,S08000030,C64-C65,Kidney,Female, ,2016-2020,1,0,0,0,0,0,3,2,3,5,11,12,14,25,17,15,14,22,144,2.075162381,0,0,0,0,0,4.554701971,3.221493807,5.158805221,7.225015895,14.21519216,15.6402737,20.64561797,38.70628126,28.51583468,33.31038618,39.12363067,57.68373581,13.48860213,11.37552092,15.88034794,12.03388134,10.13070923, ,14.09845038, ,6.1694616,5.007324999, ,7.45105741, ,85.09495336,71.76425051,100.1836554
1443,S08000030,C91-C95,Leukaemias,All,d,2016-2020,5,3,3,0,3,0,1,4,1,3,7,18,22,37,43,33,27,27,237,4.9990002,2.729530794,2.812148481,0,2.168993515,0,0.76750094,3.289798335,0.888588743,2.251018586,4.642956635,12.08727009,16.62610904,29.54469234,38.00533842,40.0670212,43.50558322,45.45760657,11.38514455,9.981685953,12.93066979,10.84986866,9.498465867, ,12.28984486, ,5.674322417,4.759555188, ,6.668305978, ,80.52674468,70.60012922,91.45819279
1444,S08000030,C91-C95,Leukaemias,Male, ,2016-2020,1,2,3,0,3,0,1,3,0,2,3,8,11,23,31,20,14,13,138,1.929347302,3.559288854,5.518966849,0,4.296270837,0,1.552144287,5.041593143,0,3.121634488,4.088084596,11.08156028,17.05135558,37.92563278,57.91577925,53.57477699,53.27853256,61.15632498,13.60823278,11.43258321,16.07741031,13.49146866,11.32062432, ,15.84991031, ,6.744509051,5.427333954, ,8.202633592, ,79.72479798,66.97860045,94.19064986
1445,S08000030,C91-C95,Leukaemias,Female, ,2016-2020,4,1,0,0,0,0,0,1,1,1,4,10,11,14,12,13,13,14,99,8.300649526,1.861573402,0,0,0,0,0,1.610746903,1.71960174,1.445003179,5.169160787,13.03356142,16.22155697,21.6755175,20.12882448,28.86900135,36.32908562,36.70783188,9.273413965,7.536973275,11.29004876,8.208268653,6.657945316, ,9.918425803, ,4.604135783,3.387447179, ,6.004629339, ,81.67191132,66.37889943,99.43262154
1446,S08000030,C91.0,Acute lymphoblastic leukaemia,All,d,2016-2020,5,3,3,0,2,0,0,3,0,0,1,1,2,0,1,0,0,3,24,4.9990002,2.729530794,2.812148481,0,1.445995676,0,0,2.467348752,0,0,0.663279519,0.671515005,1.511464458,0,0.88384508,0,0,5.050845175,1.15292603,0.738701462,1.715462544,1.192061284,0.757644471, ,1.723344162, ,1.562944036,0.919949031, ,2.373558993, ,98.27507416,62.96669436,146.2255204
1447,S08000030,C91.0,Acute lymphoblastic leukaemia,Male, ,2016-2020,1,2,3,0,2,0,0,3,0,0,0,0,2,0,1,0,0,1,15,1.929347302,3.559288854,5.518966849,0,2.864180558,0,0,5.041593143,0,0,0,0,3.10024647,0,1.868250943,0,0,4.70433269,1.479155737,0.827872238,2.439642446,1.559629008, ,z, ,z,1.800684152, ,z, ,z,111.4449333,62.37488318,183.8114695
1448,S08000030,C91.0,Acute lymphoblastic leukaemia,Female, ,2016-2020,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,9,8.300649526,1.861573402,0,0,0,0,0,0,0,0,1.292290197,1.303356142,0,0,0,0,0,5.243975983,0.843037633,0.385490488,1.600348029,0.824493559, ,z, ,z,1.325203919, ,z, ,z,82.10415559,37.54324812,155.8592623
1449,S08000030,C92.0,Acute myeloid leukaemia,All,d,2016-2020,0,0,0,0,0,0,0,0,1,1,3,7,8,8,7,9,7,7,58,0,0,0,0,0,0,0,0,0.888588743,0.750339529,1.989838558,4.700605035,6.045857832,6.388041586,6.186915557,10.92736942,11.27922528,11.78530541,2.786237906,2.115707257,3.601858601,2.622116075,1.986079344, ,3.345151117, ,1.184732813,0.868742426, ,1.548980351, ,83.86975178,63.68581881,108.4211029
1450,S08000030,C92.0,Acute myeloid leukaemia,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,1,3,4,4,5,3,7,2,4,33,0,0,0,0,0,0,0,0,0,1.560817244,4.088084596,5.540780142,6.200492939,8.244702778,5.60475283,18.75117195,7.611218937,18.81733076,3.254142622,2.240002048,4.570026119,3.201787124,2.201909545, ,4.385889661, ,1.446794796,0.961436419, ,2.029758722, ,88.94313521,61.22436174,124.9092305
1451,S08000030,C92.0,Acute myeloid leukaemia,Female, ,2016-2020,0,0,0,0,0,0,0,0,1,0,0,3,4,3,4,2,5,3,25,0,0,0,0,0,0,0,0,1.71960174,0,0,3.910068426,5.898747991,4.644753751,6.709608159,4.441384824,13.97272524,7.865963974,2.341771203,1.51547085,3.456916252,2.042445025,1.315350783, ,2.926959239, ,0.922670831,0.550719585, ,1.389036598, ,77.99705739,50.47558306,115.139043
1452,S08000030,C91.1,Chronic lymphocytic leukaemia,All,d,2016-2020,0,0,0,0,0,0,0,0,0,1,1,4,7,15,17,11,9,6,71,0,0,0,0,0,0,0,0,0,0.750339529,0.663279519,2.68606002,5.290125603,11.97757797,15.02536635,13.35567373,14.50186107,10.10169035,3.410739506,2.663815852,4.302183791,3.322037996,2.586675371, ,4.147999138, ,1.348836975,1.032413735, ,1.706912104, ,70.89109414,55.36653268,89.41946919
1453,S08000030,C91.1,Chronic lymphocytic leukaemia,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,2,1,10,12,9,6,5,45,0,0,0,0,0,0,0,0,0,0,0,2.770390071,1.550123235,16.48940556,22.41901132,24.10864965,22.83365681,23.52166345,4.437467212,3.236719034,5.937680259,4.455593856,3.238325225, ,5.86406977, ,1.588746023,1.136656956, ,2.115350226, ,68.33774604,49.84602089,91.44128086
1454,S08000030,C91.1,Chronic lymphocytic leukaemia,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,1,1,2,6,5,5,2,3,1,26,0,0,0,0,0,0,0,0,0,1.445003179,1.292290197,2.606712284,8.848121986,7.741256251,8.387010199,4.441384824,8.383635144,2.621987991,2.435442051,1.590911606,3.568486886,2.188482135,1.426846928, ,3.110412648, ,1.108927927,0.694094241, ,1.619383461, ,75.79242892,49.51013092,111.0534691
1455,S08000030,C92.1-C92.2,Chronic myeloid leukaemia,All,d,2016-2020,0,0,0,0,1,0,0,0,0,0,1,5,1,2,0,3,0,0,13,0,0,0,0,0.722997838,0,0,0,0,0,0.663279519,3.357575025,0.755732229,1.597010397,0,3.642456473,0,0,0.6245016,0.3325208,1.067916755,0.582136712, ,z, ,z,0.337760996, ,z, ,z,46.01454764,24.50080867,78.68627785
1456,S08000030,C92.1-C92.2,Chronic myeloid leukaemia,Male, ,2016-2020,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,6,0,0,0,0,1.432090279,0,0,0,0,0,0,2.770390071,1.550123235,1.648940556,0,2.67873885,0,0,0.591662295,0.217129635,1.287799728,0.55684945, ,z, ,z,0.36364336, ,z, ,z,38.80772063,14.24174951,84.46806992
1457,S08000030,C92.1-C92.2,Chronic myeloid leukaemia,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1.292290197,3.910068426,0,1.54825125,0,4.441384824,0,0,0.655695937,0.263623774,1.350984233,0.607423973, ,z, ,z,0.311878633, ,z, ,z,54.72557805,22.00252069,112.7556066
1458,S08000030,C22,Liver and intrahepatic bile ducts,All,d,2016-2020,0,0,0,0,1,1,0,0,1,2,17,24,20,42,46,52,43,42,291,0,0,0,0,0.722997838,0.710287809,0,0,0.888588743,1.500679057,11.27575183,16.11636012,15.11464458,33.53721833,40.65687366,63.13591219,69.28666957,70.71183245,13.97922812,12.41905553,15.68117475,13.28587011,11.78477816, ,14.87564186, ,5.33441373,4.667482752, ,6.045233603, ,110.4272183,98.10282406,123.8715395
1459,S08000030,C22,Liver and intrahepatic bile ducts,Male, ,2016-2020,0,0,0,0,1,1,0,0,1,2,12,12,13,28,29,27,23,25,174,0,0,0,0,1.432090279,1.384332129,0,0,1.8387423,3.121634488,16.35233838,16.62234043,20.15160205,46.17033556,54.17927736,72.32594894,87.52901777,117.6083173,17.15820655,14.70340773,19.90565602,17.13878703,14.66583297, ,19.80158073, ,7.029152797,5.920260779, ,8.231829077, ,96.88427801,83.02318996,112.3978258
1460,S08000030,C22,Liver and intrahepatic bile ducts,Female, ,2016-2020,0,0,0,0,0,0,0,0,0,0,5,12,7,14,17,25,20,17,117,0,0,0,0,0,0,0,0,0,0,6.461450983,15.6402737,10.32280898,21.6755175,28.51583468,55.5173103,55.89090096,44.57379585,10.95948923,9.063796193,13.1346602,9.432953184,7.791482397, ,11.22899396, ,3.639674662,2.928680927, ,4.426773788, ,139.4080544,115.2942593,167.0768943
1461,S08000030,C33-C34,"Trachea, bronchus and lung",All,d,2016-2020,0,0,0,0,1,0,0,5,11,35,60,108,187,308,378,341,303,246,1983,0,0,0,0,0.722997838,0,0,4.112247919,9.774476177,26.2618835,39.79677116,72.52362054,141.3219268,245.9396011,334.0934401,414.0258857,488.2293228,414.1693043,95.26051324,91.11344037,99.54767826,89.74794827,85.79322651, ,93.79052829, ,36.09828462,34.33782124, ,37.90213907, ,88.61789529,84.76000226,92.60611168
1462,S08000030,C33-C34,"Trachea, bronchus and lung",Male, ,2016-2020,0,0,0,0,1,0,0,2,6,20,29,58,92,146,194,186,156,124,1014,0,0,0,0,1.432090279,0,0,3.361062096,11.0324538,31.21634488,39.5181511,80.34131206,142.6113376,240.7453211,362.440683,498.2454261,593.6750771,583.3372536,99.99092784,93.93039617,106.3398891,100.3311544,94.19927575, ,106.6536451, ,39.08386162,36.47361843, ,41.78303622, ,92.75190662,87.13013793,98.64122356
1463,S08000030,C33-C34,"Trachea, bronchus and lung",Female, ,2016-2020,0,0,0,0,0,0,0,3,5,15,31,50,95,162,184,155,147,122,969,0,0,0,0,0,0,0,4.83224071,8.598008701,21.67504769,40.0609961,65.1678071,140.0952648,250.8167025,308.6419753,344.2073238,410.7981221,319.8825349,90.76705184,85.14130695,96.66684407,79.16474211,74.22584739, ,84.26046126, ,33.11270761,30.77670022, ,35.53295176, ,84.66889742,79.42111634,90.17231405
1464,S08000030,C45,Mesothelioma,All,d,2016-2020,0,0,0,0,0,0,1,0,0,0,0,2,2,7,18,14,6,10,60,0,0,0,0,0,0,0.76750094,0,0,0,0,1.34303001,1.511464458,5.589536388,15.90921143,16.99813021,9.667907381,16.83615058,2.882315075,2.199510052,3.710110845,2.938877717,2.233815422, ,3.739165471, ,1.013876428,0.755598765, ,1.309540772, ,69.59248328,53.10639626,89.57932085
1465,S08000030,C45,Mesothelioma,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,0,2,2,7,16,10,5,9,51,0,0,0,0,0,0,0,0,0,0,0,2.770390071,3.10024647,11.54258389,29.8920151,26.7873885,19.02804734,42.33899421,5.029129507,3.744517247,6.612376528,5.121973503,3.798600967, ,6.640080565, ,1.753652373,1.282576983, ,2.297272461, ,68.86958848,51.27793219,90.55079009
1466,S08000030,C45,Mesothelioma,Female, ,2016-2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,1,1,9,0,0,0,0,0,0,1.51823399,0,0,0,0,0,0,0,3.354804079,8.882769648,2.794545048,2.621987991,0.843037633,0.385490488,1.600348029,0.755781931, ,z, ,z,0.274100483, ,z, ,z,73.99367061,33.83461793,140.4630354
1467,S08000030,C60,Penis,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,0,1,4,3,8,5,3,5,2,31,0,0,0,0,0,0,0,0,0,0,1.362694865,5.540780142,4.650369704,13.19152445,9.341254717,8.036216549,19.02804734,9.408665381,3.056921857,2.07703009,4.339056565,2.92438799,1.985832316, ,4.04171008, ,1.280897294,0.84631453, ,1.804101975, ,105.2587027,71.51818169,149.4063265
1468,S08000030,C61,Prostate,Male, ,2016-2020,0,0,0,0,0,0,0,0,2,6,26,85,165,256,341,315,136,116,1448,0,0,0,0,0,0,0,0,3.677484601,9.364903463,35.4300665,117.741578,255.7703337,422.1287823,637.0735717,843.8027377,517.5628877,545.7025921,142.7878338,135.5271423,150.336464,141.9653109,134.6950104, ,149.424017, ,56.65421276,53.57622958, ,59.81695355, ,91.59541673,86.93783459,96.43770548
1469,S08000030,C62,Testis,Male, ,2016-2020,0,0,0,5,3,12,16,18,8,4,2,5,1,1,0,0,1,0,76,0,0,0,8.600227046,4.296270837,16.61198555,24.8343086,30.24955886,14.7099384,6.243268976,2.725389731,6.925975177,1.550123235,1.648940556,0,0,3.805609468,0,7.494389069,5.904726186,9.380345468,7.845736595,6.165591731, ,9.725261829, ,7.552715122,5.909903101, ,9.393945518, ,97.20940382,76.58995377,121.6720646
1470,S08000030,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2016-2020,0,1,0,0,0,0,0,0,0,4,6,11,11,19,37,30,28,18,165,0,0.909843598,0,0,0,0,0,0,0,3.001358115,3.979677116,7.386665055,8.313054519,15.17159877,32.70226795,36.42456473,45.11690111,30.30507105,7.926366458,6.763060106,9.232332879,7.573144379,6.447714566, ,8.787771598, ,3.009364952,2.501139849, ,3.563898778, ,83.67889812,71.39783666,97.4660264
1471,S08000030,C90,Multiple myeloma and malignant plasma cell neoplasms,Male, ,2016-2020,0,0,0,0,0,0,0,0,0,3,5,6,10,7,25,15,16,10,97,0,0,0,0,0,0,0,0,0,4.682451732,6.813474327,8.311170213,15.50123235,11.54258389,46.70627359,40.18108275,60.88975149,47.0433269,9.565207102,7.756738597,11.66874149,9.613569378,7.779390003, ,11.63898294, ,3.795996131,3.009186568, ,4.67280639, ,85.85125429,69.61958384,104.7312496
1472,S08000030,C90,Multiple myeloma and malignant plasma cell neoplasms,Female, ,2016-2020,0,1,0,0,0,0,0,0,0,1,1,5,1,12,12,15,12,8,68,0,1.861573402,0,0,0,0,0,0,0,1.445003179,1.292290197,6.51678071,1.474686998,18.579015,20.12882448,33.31038618,33.53454058,20.97590393,6.369617673,4.946257358,8.075008164,5.532719379,4.289182082, ,6.932141385, ,2.222733773,1.610988068, ,2.931411299, ,80.76373018,62.71619666,102.3872725
1473,S08000030,C82-C86,Non-Hodgkin lymphoma,All,d,2016-2020,0,1,0,1,2,2,2,10,3,16,22,31,46,54,59,50,49,36,384,0,0.909843598,0,0.876746918,1.445995676,1.420575617,1.53500188,8.224495838,2.66576623,12.00543246,14.59214942,20.81696516,34.76368253,43.11928071,52.1468597,60.70760788,78.95457695,60.6101421,18.44681648,16.64769717,20.3873585,17.44823144,15.72980812, ,19.25445506, ,8.510426381,7.55633021, ,9.520425159, ,89.29182793,80.58318964,98.68502288
