_id,Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
3261,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2006,0,0,0,0,0,1,4,5,11,27,38,68,121,204,310,416,413,296,226,2140,0,0,0,0,0,0.320355723,1.243189652,1.293694533,2.698227755,7.129409342,11.28993443,19.63173181,43.12987439,83.49397738,145.6944927,246.7129649,349.4669149,468.1544277,737.4053772,41.6910189,39.94316465,43.49567082,57.0917876,54.49716943, ,59.74589735, ,17.64722593,16.84043339, ,18.47263069, ,100, 
3262,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2007,0,0,0,2,1,1,1,10,19,31,64,87,179,245,415,508,529,402,240,2734,0,0,0,0.607402413,0.292758044,0.306246823,0.320941772,2.633103376,4.644000684,8.009363204,18.54868159,26.12440019,59.12644802,99.75813741,194.0431103,296.0286705,447.3535108,601.2563566,804.0470368,52.88201161,50.91815231,54.90221513,70.14184987,67.34072421, ,72.99925444, ,22.36911398,21.46321334, ,23.29347763, ,100, 
3263,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2008,0,0,0,0,0,1,6,8,12,33,52,75,137,246,375,524,568,404,265,2706,0,0,0,0,0,0.297194484,1.957413213,2.162898717,2.942777688,8.350012272,14.74232124,22.88818359,43.49606789,98.63554167,172.8931244,301.933759,476.4461146,580.7852101,909.527732,52.00945626,50.0681278,54.00677453,70.10919444,67.26867276, ,73.00763332, ,21.24624229,20.3828463, ,22.12729701, ,100, 
3264,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2009,0,0,0,0,0,2,4,4,16,34,53,92,173,258,385,575,569,451,237,2853,0,0,0,0,0,0.58828028,1.2926034,1.118815398,3.960131377,8.466008974,14.67631796,28.21609851,53.50868511,101.5720039,175.2716711,328.986892,470.8783661,624.4807533,815.2173913,54.53085877,52.54805804,56.56932961,70.91159692,68.13116151, ,73.74686071, ,22.01124395,21.13970234, ,22.90014445, ,100, 
3265,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2010,0,0,2,2,0,3,2,5,21,31,54,82,155,238,390,520,564,476,292,2837,0,0,0.67635889,0.602725525,0,0.874888087,0.633882275,1.44127524,5.293219134,7.58955677,14.63002297,25.05576435,46.78341392,92.61313005,176.3971559,293.6194241,458.0301455,665.9112212,900.4008634,53.91281213,51.947015,55.93395979,70.66199582,67.8995503, ,73.47875044, ,21.54112675,20.6831982, ,22.41624527, ,100, 
3266,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2011,0,0,0,0,0,3,1,9,24,37,58,87,175,269,451,565,570,497,285,3031,0,0,0,0,0,0.866178335,0.308845966,2.677766505,6.096569663,9.007495697,15.37169012,26.21081934,52.0116625,101.7347861,204.6585923,315.3887376,454.5599541,691.4782609,810.3727715,57.1897583,55.17170853,59.26275363,73.34963701,70.61527203, ,76.13521545, ,22.96157355,22.08124447, ,23.85886944, ,100, 
3267,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2012,0,0,0,0,0,1,2,9,20,42,45,77,149,260,393,576,673,489,322,3058,0,0,0,0,0,0.287908975,0.600714249,2.795126542,5.188457757,10.2372607,11.69721372,22.69404885,46.18393605,90.99021855,177.3921993,318.9386431,523.2182979,676.1428058,872.5104999,57.55043662,55.52856494,59.62711072,72.34664175,69.67903267, ,75.06365976, ,21.89313293,21.0532336, ,22.74923037, ,100, 
3268,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2013,0,0,0,0,1,0,0,3,8,45,53,101,135,289,415,590,660,517,318,3135,0,0,0,0,0.270068084,0,0,0.955079431,2.137460056,11.034361,13.50538687,29.15519222,42.54527921,97.18140304,184.510048,321.4505593,506.4262421,707.8507079,843.725126,58.84340334,56.80142876,60.94003123,72.53077049,69.9033313, ,75.20600433, ,22.09105677,21.25702969, ,22.94090824, ,100, 
3269,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2014,0,0,0,0,0,1,1,13,10,25,51,88,152,257,399,621,685,521,364,3188,0,0,0,0,0,0.279674906,0.290966649,4.12754757,2.770942786,6.193054861,12.79365836,24.81298621,48.13020487,84.10318839,173.7540009,333.129486,517.2036272,696.2541261,920.3074434,59.61552846,57.56387822,61.7216259,73.15825936,70.53059521, ,75.83330891, ,21.76510034,20.94727795, ,22.59836464, ,100, 
3270,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2015,0,0,0,2,0,2,2,8,16,36,61,93,169,284,409,622,733,586,373,3396,0,0,0,0.657931529,0,0.549622684,0.574877838,2.498930146,4.573715429,9.095089157,15.05083976,25.63254506,53.3126392,90.7478711,176.0457288,331.6113004,545.6264283,770.9309056,937.3036814,63.20491346,61.0968318,65.36717493,75.9707456,73.33421859, ,78.6531838, ,22.9846896,22.14179349, ,23.84311149, ,100, 
3271,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2016,1,0,0,0,1,0,2,5,10,25,46,95,176,285,401,604,830,629,373,3483,0.348143352,0,0,0,0.274750183,0,0.568322284,1.525539049,2.961751936,6.373470049,11.31079862,25.61882957,54.73453749,89.75699475,167.7690895,323.2608672,608.4241083,806.6377696,908.2718484,64.44390993,62.32129363,66.62038437,76.45390623,73.84579039, ,79.10665179, ,22.64114748,21.82187111, ,23.47531059, ,100, 
3272,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2017,0,0,0,1,0,2,4,7,16,27,52,94,146,275,412,669,704,640,350,3399,0,0,0,0.34478003,0,0.523220527,1.126506703,2.064573975,4.922577092,7.011712156,12.77487477,24.80957333,44.37541602,90.14442776,158.7485069,355.3558339,510.5407816,799.0910339,838.8256441,62.6566878,60.56780587,64.79923206,73.28145552,70.75723022, ,75.84930281, ,21.89778819,21.09649477, ,22.71380847, ,100, 
3273,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2018,0,0,0,1,0,0,14,7,9,24,55,133,174,282,515,634,823,710,409,3790,0,0,0,0.351414796,0,0,3.875346705,2.011511593,2.834449267,6.412191714,13.59075038,34.39714478,51.73859521,93.87077124,190.0614471,331.7600025,586.7757989,871.7111321,975.5050445,69.69345911,67.49211512,71.94831789,80.47524155,77.84514418, ,83.14842489, ,24.10392103,23.26848788, ,24.9538832, ,100, 
3274,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2019,0,0,0,0,0,0,2,5,13,31,75,106,172,257,500,671,790,691,390,3703,0,0,0,0,0,0,0.541326195,1.418351195,4.06972376,8.576376785,18.6990451,26.9635712,49.89947577,85.82573035,179.3040135,342.4325469,553.1941712,828.24917,893.3070686,67.77954716,65.61385395,69.9985117,76.53328164,74.01478446, ,79.09332554, ,22.98727659,22.17833864, ,23.81050223, ,100, 
3275,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2020,0,0,0,1,0,0,0,3,15,36,60,105,171,239,516,617,754,695,436,3648,0,0,0,0.354459095,0,0,0,0.843487992,4.624405764,10.28794824,15.26278704,26.29312072,48.50114446,79.55184683,180.5268866,311.2860098,526.1835641,821.8821693,996.5942079,66.73984632,64.59148834,68.94145153,75.08010005,72.58603267, ,77.61570722, ,22.34631902,21.55192597, ,23.15488839, ,100, 
3276,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,1996,0,0,0,0,0,2,1,7,5,15,22,44,81,110,177,167,179,100,47,957,0,0,0,0,0,1.034789627,0.503742809,3.74053511,2.973323343,8.500221006,15.04880601,33.41636794,66.39997377,101.4273596,198.1505945,288.1347159,515.2413575,664.4518272,1016.216216,39.10879355,36.66992248,41.66723196,68.39069163,63.61620804, ,73.3354808, ,21.97003831,20.54893242, ,23.43798579, ,100, 
3277,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,1997,0,1,0,1,0,0,3,2,9,11,26,45,94,148,182,187,183,130,38,1060,0,0.602747322,0,0.627214852,0,0,1.517373932,1.051535768,5.245825197,6.516819318,16.52955612,34.07464619,77.05360144,135.8545989,205.7194529,305.3809096,539.695647,836.3893714,785.6109159,43.40132055,40.82756349,46.0948109,72.92595974,68.19717163, ,77.81101298, ,24.31222732,22.81617759, ,25.85511138, ,100, 
3278,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,1998,0,0,0,0,0,0,0,4,8,6,25,43,91,126,173,223,192,103,52,1046,0,0,0,0,0,0,0,2.078559143,4.581822764,3.618599602,15.2861257,32.16035302,73.61983043,115.4755577,194.870293,348.4211678,591.0238256,637.1396759,999.8077293,42.88658712,40.32665143,45.56642778,72.65945538,67.90761817, ,77.56970926, ,23.04034441,21.61442856, ,24.51116334, ,100, 
3279,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,1999,0,0,0,0,0,0,3,2,5,14,17,38,69,126,181,210,175,107,55,1002,0,0,0,0,0,0,1.557139224,1.030396703,2.807742631,8.495558037,10.14549838,27.88397332,55.33723635,115.657873,203.0513799,314.8284185,554.5520804,649.3112446,995.6553222,41.12397318,38.61676785,43.75123112,69.47436285,64.85421159, ,74.25122808, ,21.80269806,20.42610249, ,23.2235487, ,100, 
3280,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2000,0,0,0,0,0,0,2,10,7,15,23,40,79,103,176,189,156,110,63,973,0,0,0,0,0,0,1.068701474,5.119619919,3.853034264,9.09702891,13.40490386,29.0334756,63.03359132,94.14302428,196.3058803,287.0987832,454.8900682,658.8404408,1059.892328,40.00944108,37.53467581,42.60450513,66.27277136,61.80953193, ,70.88939362, ,21.21774883,19.8557953, ,22.62423965, ,100, 
3281,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2001,0,0,0,0,1,1,1,5,5,9,25,51,66,136,184,216,188,143,56,1087,0,0,0,0,0.634079222,0.653078284,0.542941221,2.56818532,2.709175435,5.381970399,14.37293748,35.92080519,52.9601515,123.3504149,203.9007092,326.3135632,508.4791605,857.262754,879.5351029,44.66389698,42.04787106,47.40006345,71.77536302,67.28297076, ,76.41087948, ,22.95012956,21.55110852, ,24.39252481, ,100, 
3282,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2002,0,0,0,0,0,0,2,2,6,14,16,45,79,131,197,247,220,125,58,1142,0,0,0,0,0,0,1.123690199,1.031034127,3.184764089,8.19926558,9.582043251,29.38219047,63.12778182,118.2235779,215.6989412,372.6389476,557.4983528,752.7853056,891.7589176,46.88715674,44.20687651,49.68745419,73.64997598,69.15929362, ,78.27991622, ,23.32589,21.93243799, ,24.7616516, ,100, 
3283,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2003,0,0,0,0,0,0,2,6,7,13,27,43,79,151,227,234,225,138,74,1226,0,0,0,0,0,0,1.158808976,3.110548908,3.660168995,7.483220318,16.45869781,26.94725232,62.35398118,134.2484753,246.1505097,349.3632333,546.0369849,863.7416286,1110.277569,50.28530553,47.50957613,53.1808903,79.09356307,74.39908032, ,83.92963704, ,25.175596,23.72458674, ,26.66906524, ,100, 
3284,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2004,0,0,0,0,0,0,3,5,8,15,19,37,63,144,214,241,249,130,78,1206,0,0,0,0,0,0,1.805869074,2.611525183,4.126987402,8.461907314,11.64451145,22.56001268,48.58224666,126.322438,230.4395581,355.2319326,577.0032905,818.6913534,1152.141802,49.29283582,46.54974171,52.15537753,77.28372219,72.64922297, ,82.05949402, ,23.87590757,22.48380795, ,25.3092313, ,100, 
3285,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2005,0,0,0,0,0,0,2,5,6,16,26,46,73,138,192,291,222,144,92,1253,0,0,0,0,0,0,1.24056396,2.659093568,3.046381153,8.818925414,15.89669593,27.32370272,55.50739845,120.2090592,204.1380484,422.572026,516.2310483,810.8108108,1309.981489,50.90859449,48.12847575,53.8074273,79.20563295,74.55766163, ,83.99215896, ,24.31121326,22.9219068, ,25.74081917, ,100, 
3286,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2006,0,0,0,0,0,1,1,1,5,16,22,52,79,137,231,280,278,151,101,1355,0,0,0,0,0,0.644774426,0.640537026,0.536569923,2.529417121,8.653840953,13.27588496,30.47351149,58.17764064,119.9481684,242.6929461,400.080016,637.3515521,774.6370492,1423.73837,54.74605909,51.86956228,57.74056597,83.82718342,79.09950779, ,88.69014307, ,25.38206432,23.98411215, ,26.81905576, ,100, 
3287,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2007,0,0,0,2,1,0,1,3,8,21,43,53,117,159,310,354,332,219,96,1719,0,0,0,1.197726715,0.590995591,0,0.656422106,1.641030129,4.031445273,11.09965908,25.34839303,32.32456301,79.46965889,138.0016664,322.3391424,494.0063356,748.7426986,1046.145027,1370.645346,68.85477171,65.63792552,72.1884932,101.5462137,96.48463917, ,106.7353658, ,31.84806966,30.28679301, ,33.44803322, ,100, 
3288,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2008,0,0,0,0,0,1,1,5,7,18,30,45,103,172,271,352,370,246,115,1736,0,0,0,0,0,0.600705228,0.665013001,2.798831208,3.537855049,9.324927084,17.34013837,27.92117542,66.97705873,146.7501664,276.4121499,481.5584984,816.4526237,1115.140526,1666.908248,69.01766709,65.80885,72.34248418,103.1846032,98.01341939, ,108.4868537, ,30.75213641,29.25273319, ,32.28848754, ,100, 
3289,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2009,0,0,0,0,0,1,1,3,9,21,34,58,115,157,270,400,358,250,103,1780,0,0,0,0,0,0.596737042,0.65663331,1.730922351,4.584118576,10.7228202,19.23055169,36.19796542,72.80001519,130.8867788,270.5248181,538.771332,770.8373705,1068.010936,1463.068182,70.30101869,67.07270978,73.64455236,101.5357901,96.53573156, ,106.6603182, ,30.8066236,29.32123976, ,32.32819345, ,100, 
3290,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2010,0,0,2,2,0,2,0,3,16,24,32,51,101,148,286,368,372,285,144,1836,0,0,1.315218392,1.189032365,0,1.186887269,0,1.77929611,8.315921872,12.05660576,17.70694998,31.79293449,62.24117531,121.4339047,283.6344884,484.3571081,780.610639,1196.875525,1783.281734,72.05035048,68.79197437,75.42320268,104.3361621,99.31630488, ,109.4780382, ,31.08536534,29.60000354, ,32.60657963, ,100, 
3291,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2011,0,0,0,0,0,2,1,2,17,21,37,54,132,176,333,399,376,311,149,2010,0,0,0,0,0,1.173764026,0.626393726,1.216034633,8.906445647,10.48909135,20.0328105,33.17768493,80.18077119,139.2239845,330.803465,515.5838114,764.5073401,1276.840333,1646.045073,78.20098821,74.81927568,81.69615422,109.4702281,104.5068819, ,114.5471049, ,33.55969394,32.03291486, ,35.12151872, ,100, 
3292,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2012,0,0,0,0,0,0,2,3,12,28,22,49,110,183,297,387,450,318,156,2017,0,0,0,0,0,0,1.224679746,1.896969275,6.444821586,14.03234455,11.68683531,29.4809547,69.71423501,133.2362577,292.2394199,493.5783795,883.8433437,1280.91517,1584.721658,78.26049843,74.88202569,81.75211549,107.4031164,102.5776981, ,112.3378853, ,32.00083607,30.54229476, ,33.4929199, ,100, 
3293,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2013,0,0,0,0,1,0,0,1,3,33,36,63,87,208,312,416,465,328,151,2104,0,0,0,0,0.542193498,0,0,0.648331842,1.654314452,16.66271138,18.76358405,37.19776813,56.12649751,144.8467967,301.7641597,518.5092858,889.8499694,1287.637891,1463.745638,81.33978691,77.90095941,84.89133048,108.4524295,103.7005054, ,113.3093129, ,32.5594769,31.10566506, ,34.04602676, ,100, 
3294,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2014,0,0,0,0,0,1,1,4,6,14,34,60,117,170,272,458,464,356,196,2153,0,0,0,0,0,0.565172915,0.595631638,2.584430101,3.423094477,7.148035822,17.48800272,34.67306192,75.91831967,115.146507,256.151883,558.7955394,865.3164746,1339.403288,1783.926459,82.91835642,79.45248672,86.49650525,110.0822234,105.3173982, ,114.9509878, ,32.00738055,30.58856009, ,33.45791469, ,100, 
3295,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2015,0,0,0,2,0,1,2,4,6,23,34,49,128,197,303,455,505,370,198,2277,0,0,0,1.283969005,0,0.55311876,1.176470588,2.540247039,3.526093089,12.0063686,17.23945604,27.67251554,82.98378575,130.0441622,280.7583255,550.161421,917.8480553,1364.005014,1733.345006,87.22570542,83.67942004,90.88364819,113.3663969,108.6065441, ,118.2269003, ,33.57757507,32.12034319, ,35.06668142, ,100, 
3296,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2016,0,0,0,0,1,0,2,3,5,16,29,64,131,199,304,442,594,409,197,2396,0,0,0,0,0.550394082,0,1.160732422,1.86025746,3.03160754,8.44674853,14.68882484,35.41056895,83.75637763,129.6695707,271.7464177,535.660183,1056.920695,1445.893874,1639.344262,91.18923937,87.57411323,94.91527948,116.0478843,111.3182572, ,120.8745305, ,33.8991964,32.4672686, ,35.3615913, ,100, 
3297,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2017,0,0,0,0,0,1,3,5,3,18,37,61,94,190,296,504,521,412,192,2337,0,0,0,0,0,0.525276295,1.719296235,3.007953028,1.88119619,9.705596894,18.74575687,33.04316738,58.77277445,128.9245656,241.9229606,602.7914987,913.4901988,1398.411513,1549.886987,88.51266901,84.96008284,92.17564105,110.762235,106.1996513, ,115.4194354, ,32.14860083,30.77441474, ,33.55238201, ,100, 
3298,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2018,0,0,0,1,0,0,7,4,5,15,39,95,118,206,385,466,593,484,242,2660,0,0,0,0.687734259,0,0,3.933888199,2.342619869,3.213883979,8.307441806,19.91126722,50.51794185,72.28487592,142.0552498,299.9493592,547.9709787,1016.734106,1587.301587,1917.591125,100.4246907,96.64422781,104.3151396,123.4116854,118.6316739, ,128.2847848, ,36.28139667,34.8200532, ,37.7723587, ,100, 
3299,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2019,0,0,0,0,0,0,1,3,8,20,59,74,110,193,367,504,574,469,228,2610,0,0,0,0,0,0,0.547540176,1.737881175,5.102366222,11.44086218,30.42177993,38.78914952,65.92668952,133.6009968,277.3180997,573.4701773,959.0963775,1489.740169,1700.096935,98.00965301,94.28526895,101.8434412,117.3989367,112.8302261, ,122.0570511, ,34.68692001,33.26959978, ,36.13339054, ,100, 
3300,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male, ,2020,0,0,0,1,0,0,0,2,7,22,36,79,107,173,399,451,528,490,268,2563,0,0,0,0.693447614,0,0,0,1.148903659,4.38634968,12.9888532,19.01190885,40.85896932,62.6827025,119.6991607,293.5766316,505.5713741,876.0577402,1520.464207,1962.076287,96.16495798,92.47764264,99.9615933,114.8967657,110.3744122, ,119.5086459, ,33.42422877,32.04524434, ,34.83185623, ,100, 
3301,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,1996,0,0,0,0,0,1,0,3,5,10,14,13,29,60,69,82,89,107,76,558,0,0,0,0,0,0.504673275,0,1.538516767,2.912853256,5.595751705,9.307520477,9.198525406,21.21045895,45.88839941,57.88493482,87.91303043,126.7192528,256.7794576,385.1806801,21.09505249,19.38083346,22.92024873,23.06174695,21.17430671, ,25.02861622, ,7.862217553,7.122228216, ,8.638254821, ,100, 
3302,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,1997,0,0,0,0,1,0,1,1,10,10,13,28,44,58,68,125,141,135,109,744,0,0,0,0,0.617558421,0,0.480607488,0.504123732,5.686761787,5.835905995,8.078648753,19.83719332,32.33605985,44.28528889,57.8349323,128.6392031,207.0940736,320.4976022,540.4065444,28.17095529,26.18280808,30.2700462,30.56714191,28.39634213, ,32.81676047, ,10.05634884,9.224758546, ,10.92331495, ,100, 
3303,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,1998,0,0,0,0,0,1,3,3,8,10,19,21,36,55,64,102,135,128,98,683,0,0,0,0,0,0.539825636,1.45118925,1.48606075,4.432231185,5.938665463,11.40860209,14.71257926,26.29791151,42.09688407,54.72798481,101.4925373,206.6495224,300.9994121,469.2138274,25.89005106,23.9845511,27.90667716,27.77429522,25.7199978, ,29.90639649, ,9.240188989,8.443503878, ,10.07227666, ,100, 
3304,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,1999,0,0,0,0,2,0,0,0,7,3,10,29,25,54,79,135,141,121,100,706,0,0,0,0,1.291522447,0,0,0,3.783068068,1.788119732,5.867339455,20.07031531,18.15804765,41.61304492,67.769857,130.4839505,224.5401704,284.2911517,463.5853692,26.78894975,24.84906509,28.84004978,28.68253518,26.59783487, ,30.84476985, ,9.014405327,8.257830351, ,9.803667772, ,100, 
3305,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2000,0,0,0,0,0,0,0,4,4,3,16,18,23,54,62,113,129,153,110,689,0,0,0,0,0,0,0,1.9255672,2.109382004,1.780764185,9.180418168,12.39490156,16.67802706,41.78596301,53.02861835,112.6103681,195.0378736,358.5741405,492.1259843,26.18762196,24.26847148,28.21819084,27.48597183,25.46411337, ,29.58397074, ,8.408748688,7.694527236, ,9.154215273, ,100, 
3306,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2001,0,0,0,0,0,0,0,3,4,8,16,17,32,65,89,114,132,157,109,746,0,0,0,0,0,0,0,1.438559139,2.058354346,4.67882772,9.042357795,11.47415952,23.36977558,50.30609323,76.10870718,114.6627507,190.8728093,367.4405542,473.542445,28.35998323,26.36113125,30.47022208,29.53090734,27.44175298, ,31.69561386, ,9.491705016,8.715598488, ,10.30044139, ,100, 
3307,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2002,0,0,0,0,0,2,3,1,6,9,10,20,34,54,83,122,154,129,123,750,0,0,0,0,0,1.301278506,1.557228134,0.47910618,3.033535738,5.129695809,5.881142118,12.59493432,24.81117963,41.92741898,70.41058704,124.3603596,212.460681,311.2558813,530.950531,28.51315312,26.50877408,30.62891976,29.59409397,27.50559637, ,31.75792817, ,9.428451537,8.65180283, ,10.2380055, ,100, 
3308,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2003,0,0,0,0,1,1,1,1,5,19,13,27,23,79,88,116,151,156,120,801,0,0,0,0,0.608724236,0.670605355,0.537657534,0.482043866,2.479875808,10.56083597,7.761240366,16.42145981,16.56941143,60.89054347,74.57943133,118.852459,201.319912,395.2068503,517.4197999,30.45150341,28.37891374,32.63543514,31.63049518,29.46931091, ,33.86706872, ,10.36928333,9.546953619, ,11.2251014, ,100, 
3309,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2004,0,0,0,0,0,0,1,4,6,11,19,20,23,57,93,127,153,152,137,803,0,0,0,0,0,0,0.559374843,1.947808472,2.92303645,5.951833435,11.36248109,11.84883259,16.32050636,43.62000092,79.06415248,130.0536599,198.0274909,398.4794862,585.5952127,30.44322377,28.37373423,32.62374623,31.67701079,29.514007, ,33.91541825, ,9.906444234,9.129113277, ,10.71508305, ,100, 
3310,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2005,0,0,0,0,0,1,0,6,10,6,11,33,30,56,74,137,144,135,118,761,0,0,0,0,0,0.65524788,0,2.970282325,4.782606616,3.167296607,6.535831209,19.0828659,21.13584004,42.73504274,62.97389987,139.1795518,191.3570403,329.340587,500.2755755,28.72862436,26.72348269,30.84436343,29.56286772,27.49102155, ,31.70891325, ,9.492152203,8.724404281, ,10.2918145, ,100, 
3311,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2006,0,0,0,0,0,0,3,4,6,11,16,16,42,67,79,136,135,145,125,785,0,0,0,0,0,0,1.811222334,1.998790732,2.857129252,5.675251775,9.363898659,9.104462325,29.01414094,51.49370163,67.18144091,137.8876824,181.0573751,331.5498239,530.6954233,29.53419495,27.504019,31.67457305,30.35639179,28.25976601, ,32.52697676, ,9.912387547,9.119589827, ,10.73775788, ,100, 
3312,S92000003,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Female, ,2007,0,0,0,0,0,1,0,7,11,10,21,34,62,86,105,154,197,183,144,1015,0,0,0,0,0,0.606991326,0,3.553876772,5.220940719,5.054282999,11.97249746,20.11120312,39.86753689,65.96204881,89.21137148,154.0832049,266.540387,398.4670992,630.3348654,37.96605199,35.66601481,40.37549599,38.73748603,36.37658962, ,41.17156065, ,12.8901583,11.98379379, ,13.8290946, ,100, 
